property_id,neighborhood,property_type,house_style,year_built,overall_quality,overall_condition,sale_price,lot_area,living_area_sqft,bedrooms,bathrooms,total_rooms,garage_spaces,garage_area,central_air,fireplaces,has_basement,finished_basement_sqft,has_deck,has_porch,has_pool,has_fence,kitchen_quality,exterior_quality,heating_quality,garage_quality,amenity_count,completeness_score,recommended_keywords,quality_label
533244030,Somerst,1Fam 2Story Class 60,2Story,2000,8,5,254000,7379,1848,3,2.5,7,2.0,592.0,1,1,1,484.0,1,1,0,0,Gd,Gd,Ex,TA,7,100,"Somerst, 2Story, central air, garage, basement, fireplace, deck, porch",High Quality
533253060,Greens,TwnhsE 1Story Class 120,1Story,1980,8,5,155000,4420,788,1,1.0,3,2.0,484.0,1,1,1,728.0,1,1,0,0,Gd,Gd,TA,TA,7,100,"Greens, 1Story, central air, garage, basement, fireplace, deck, porch",High Quality
533253210,Greens,Twnhs 1Story Class 120,1Story,1978,8,6,206000,3880,1226,1,1.0,4,2.0,484.0,1,1,1,1052.0,1,1,0,0,Gd,Gd,TA,TA,7,100,"Greens, 1Story, central air, garage, basement, fireplace, deck, porch",High Quality
533352170,Sawyer,1Fam 2Story Class 60,2Story,1976,6,8,130500,13517,1479,3,2.5,6,2.0,475.0,1,0,1,533.0,0,1,0,0,Gd,Gd,Ex,TA,5,100,"Sawyer, 2Story, central air, garage, basement, , porch",Medium Quality
534102025,Somerst,1Fam 1Story Class 20,1Story,2002,7,5,230000,8000,1492,3,2.0,6,2.0,596.0,1,1,1,833.0,1,1,0,0,Gd,Gd,Ex,TA,7,100,"Somerst, 1Story, central air, garage, basement, fireplace, deck, porch",High Quality
534129040,NWAmes,1Fam 1Story Class 20,1Story,1967,6,6,218500,10456,1829,4,2.0,8,2.0,535.0,1,0,1,506.0,0,1,0,0,TA,TA,Gd,TA,5,100,"NWAmes, 1Story, central air, garage, basement, , porch",Medium Quality
534151175,NWAmes,1Fam 2Story Class 60,2Story,1993,6,5,243500,10791,2495,4,2.5,9,2.0,660.0,1,1,1,1137.0,1,1,0,0,Gd,TA,Ex,TA,7,100,"NWAmes, 2Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
534152050,NWAmes,1Fam 1Story Class 20,1Story,1977,6,7,205000,10603,1610,3,2.0,6,2.0,480.0,1,2,1,1200.0,1,1,0,0,Gd,TA,Gd,TA,7,100,"NWAmes, 1Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
534152070,NWAmes,1Fam 1.5Fin Class 50,1.5Fin,1978,6,5,212500,18837,1891,3,3.0,7,2.0,678.0,1,1,1,733.0,0,1,0,0,TA,TA,TA,TA,6,100,"NWAmes, 1.5Fin, central air, garage, basement, fireplace, porch",Medium Quality
534152100,NWAmes,1Fam 2Story Class 60,2Story,1988,7,5,196500,10421,1714,3,2.5,7,2.0,496.0,1,1,1,394.0,1,1,0,1,TA,TA,TA,TA,8,100,"NWAmes, 2Story, central air, garage, basement, fireplace, deck, porch",High Quality
534176060,NWAmes,1Fam 1Story Class 20,1Story,1972,6,7,197500,9360,1381,3,1.5,5,2.0,676.0,1,1,1,982.0,0,0,0,0,Gd,TA,TA,TA,5,100,"NWAmes, 1Story, central air, garage, basement, fireplace",Medium Quality
534176230,NWAmes,1Fam 2Story Class 60,2Story,1971,6,6,171000,9600,1645,4,2.0,7,2.0,441.0,1,0,1,329.0,0,1,0,1,TA,TA,TA,TA,6,100,"NWAmes, 2Story, central air, garage, basement, , porch",Medium Quality
534202160,NAmes,1Fam 1Story Class 20,1Story,1966,5,5,142250,9600,1232,3,1.5,6,2.0,490.0,1,0,1,698.0,0,1,0,0,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement, , porch",Medium Quality
534251320,NWAmes,1Fam 1Story Class 20,1Story,1963,6,5,143000,9790,1328,3,1.5,6,2.0,528.0,1,2,1,650.0,0,1,0,0,TA,TA,TA,TA,6,100,"NWAmes, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
534276360,NAmes,1Fam 1Story Class 20,1Story,1959,4,5,128950,9320,1225,3,1.5,6,0.0,0.0,1,0,1,569.0,1,0,0,0,TA,TA,Fa,NA,4,100,"NAmes, 1Story, central air, basement, deck",Low Quality
534401110,NAmes,1Fam 1Story Class 20,1Story,1966,5,5,159000,9900,1209,3,1.0,6,2.0,504.0,1,0,1,1059.0,0,0,0,0,TA,TA,Gd,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
534401140,NAmes,1Fam 1Story Class 20,1Story,1967,5,6,178900,9680,1510,3,2.0,6,2.0,517.0,1,0,1,1010.0,0,1,0,1,Gd,TA,Ex,TA,6,100,"NAmes, 1Story, central air, garage, basement, , porch",Medium Quality
534403360,NAmes,1Fam SLvl Class 80,SLvl,1964,6,5,136300,10600,1775,3,2.0,8,2.0,480.0,1,0,1,0.0,0,1,0,0,TA,TA,TA,TA,4,100,"NAmes, SLvl, central air, garage, basement, , porch",Medium Quality
534403410,NAmes,1Fam SLvl Class 80,SLvl,1964,5,7,180500,14112,1152,3,1.0,6,2.0,484.0,1,1,1,1014.0,1,0,0,0,TA,TA,TA,TA,6,100,"NAmes, SLvl, central air, garage, basement, fireplace, deck",Medium Quality
534425310,NAmes,1Fam SFoyer Class 85,SFoyer,1963,6,7,137500,8800,1054,3,1.0,6,2.0,480.0,1,0,1,763.0,1,0,0,1,Gd,TA,Ex,TA,6,100,"NAmes, SFoyer, central air, garage, basement, deck",Medium Quality
534427010,NAmes,Duplex 1Story Class 90,1Story,1962,5,6,84900,13260,1728,6,2.0,10,0.0,0.0,1,0,1,1500.0,0,0,0,0,TA,TA,TA,NA,3,100,"NAmes, 1Story, central air, basement",Medium Quality
534430080,NAmes,1Fam 1Story Class 20,1Story,1950,5,6,142125,9717,1078,2,1.0,5,1.0,240.0,1,0,1,1078.0,1,0,0,0,Gd,TA,Gd,TA,5,100,"NAmes, 1Story, central air, garage, basement, deck",Medium Quality
534431050,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1952,5,7,197600,9724,2461,3,2.0,7,2.0,400.0,1,2,1,670.0,0,0,0,1,TA,Gd,Gd,TA,6,100,"NAmes, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
534431070,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1949,6,6,172500,17360,1556,3,2.0,6,2.0,470.0,1,1,1,300.0,0,0,0,0,TA,TA,TA,TA,5,100,"NAmes, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
534450180,BrkSide,1Fam 1Story Class 20,1Story,1958,5,7,116500,7207,858,2,1.0,4,0.0,0.0,1,0,1,696.0,1,0,0,0,TA,TA,Gd,NA,4,100,"BrkSide, 1Story, central air, basement, deck",Medium Quality
534451150,BrkSide,1Fam 1Story Class 30,1Story,1940,3,2,76500,5350,1306,3,1.0,6,0.0,0.0,1,0,1,0.0,1,0,0,1,Fa,TA,Ex,NA,4,100,"BrkSide, 1Story, central air, basement, deck",Low Quality
534475100,NAmes,1Fam 1Story Class 20,1Story,1954,5,5,128000,9920,1063,3,1.0,6,1.0,280.0,1,0,1,644.0,0,0,0,1,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
534476260,NAmes,1Fam SLvl Class 80,SLvl,1955,6,6,153000,9600,1520,3,1.0,7,1.0,364.0,1,2,1,806.0,0,0,0,0,TA,TA,Ex,TA,5,100,"NAmes, SLvl, central air, garage, basement, fireplace",Medium Quality
534479320,NAmes,1Fam 1Story Class 20,1Story,1954,5,6,132000,7800,1268,2,1.0,7,1.0,244.0,1,1,1,540.0,0,1,0,0,TA,TA,Gd,TA,6,100,"NAmes, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
535101020,NAmes,1Fam SFoyer Class 85,SFoyer,1966,6,8,178000,11380,1128,2,1.0,5,1.0,315.0,1,1,1,944.0,1,0,0,0,Gd,TA,Gd,TA,6,100,"NAmes, SFoyer, central air, garage, basement, fireplace, deck",Medium Quality
535106190,NAmes,Duplex 2Story Class 90,2Story,1960,5,5,154300,11600,2274,5,2.0,12,2.0,480.0,1,0,1,443.0,0,0,0,0,TA,TA,TA,TA,4,100,"NAmes, 2Story, central air, garage, basement",Medium Quality
535125010,NAmes,1Fam 1Story Class 20,1Story,1970,7,5,180000,19900,2207,3,2.0,7,2.0,576.0,1,1,1,912.0,1,0,0,0,TA,TA,TA,TA,6,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck",High Quality
535126040,NAmes,1Fam 1Story Class 20,1Story,1966,6,6,190000,16492,1888,2,2.5,6,2.0,578.0,1,1,1,960.0,0,0,0,0,Gd,Gd,Ex,TA,5,100,"NAmes, 1Story, central air, garage, basement, fireplace",Medium Quality
535152010,NAmes,Duplex 1Story Class 90,1Story,1958,5,5,135000,8267,1604,4,2.0,8,2.0,576.0,1,0,1,0.0,1,0,0,0,TA,TA,TA,TA,4,100,"NAmes, 1Story, central air, garage, basement, deck",Medium Quality
535152050,NAmes,1Fam 1Story Class 20,1Story,2003,7,5,214000,8197,1480,3,2.0,7,2.0,620.0,1,0,1,1188.0,1,1,0,1,Gd,Gd,Ex,TA,7,100,"NAmes, 1Story, central air, garage, basement, deck, porch",High Quality
535152130,NAmes,1Fam 1Story Class 20,1Story,1959,5,5,136000,8050,1143,3,1.0,6,1.0,308.0,1,0,1,1018.0,0,0,0,1,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535152150,NAmes,1Fam 1Story Class 20,1Story,1959,5,5,165500,10552,1700,4,1.5,6,2.0,447.0,1,1,1,1018.0,0,1,0,0,Gd,TA,Gd,TA,6,100,"NAmes, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
535152250,NAmes,1Fam 1Story Class 20,1Story,1957,5,6,145000,8400,1314,3,1.0,5,1.0,294.0,1,0,1,922.0,1,0,0,0,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement, deck",Medium Quality
535153070,NAmes,1Fam 1Story Class 20,1Story,1959,6,6,148000,8760,1194,3,1.0,6,1.0,312.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,TA,3,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535154050,NAmes,1Fam 1Story Class 20,1Story,1959,5,5,142000,12160,1188,3,1.0,6,2.0,531.0,1,0,1,1000.0,0,0,0,1,TA,TA,Fa,TA,5,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535175070,NAmes,1Fam 1Story Class 20,1Story,1960,5,5,167500,9300,1264,3,1.0,6,2.0,461.0,1,2,1,697.0,0,0,0,0,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement, fireplace",Medium Quality
535175180,NAmes,1Fam 1Story Class 20,1Story,1959,5,5,108538,10725,1206,3,1.0,6,1.0,312.0,1,0,1,936.0,0,1,0,0,TA,TA,Fa,TA,5,100,"NAmes, 1Story, central air, garage, basement, , porch",Medium Quality
535179020,NAmes,1Fam 1Story Class 20,1Story,1959,6,5,159500,10032,1580,3,1.5,6,2.0,440.0,1,2,1,734.0,0,1,0,1,TA,TA,Ex,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
535180130,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1956,4,5,108000,8382,1337,3,1.0,5,1.0,263.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,TA,3,100,"NAmes, 1.5Fin, central air, garage, basement",Low Quality
535302080,NAmes,1Fam 1Story Class 20,1Story,1952,5,7,135000,10950,1064,2,1.0,4,1.0,318.0,1,0,1,339.0,0,0,0,0,Fa,TA,TA,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535302200,NAmes,1Fam 1Story Class 20,1Story,1955,5,6,122500,10895,972,3,1.0,5,1.0,305.0,1,0,1,648.0,0,0,0,1,TA,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535304060,NAmes,2fmCon 1Story Class 190,1Story,1958,5,5,119000,13587,988,2,1.0,5,1.0,264.0,1,0,1,532.0,0,0,0,0,TA,TA,TA,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535304180,NAmes,1Fam 1Story Class 20,1Story,1953,5,7,109000,7922,1057,3,1.0,5,1.0,246.0,1,0,1,731.0,0,1,0,0,Gd,TA,TA,TA,5,100,"NAmes, 1Story, central air, garage, basement, , porch",Medium Quality
535325400,NAmes,1Fam 1Story Class 30,1Story,1920,4,7,105000,7898,985,2,1.0,4,2.0,676.0,1,0,1,0.0,0,0,0,0,TA,TA,Gd,TA,3,100,"NAmes, 1Story, central air, garage, basement",Low Quality
535327140,NAmes,1Fam 1Story Class 20,1Story,1955,5,7,107500,7200,827,2,1.0,5,1.0,392.0,1,1,0,0.0,0,0,0,0,TA,TA,Ex,TA,3,100,"NAmes, 1Story, central air, garage, fireplace",Medium Quality
535350030,NAmes,1Fam 1Story Class 20,1Story,1954,5,7,144900,10200,1086,3,1.0,6,2.0,490.0,1,0,1,682.0,0,0,0,1,TA,TA,Gd,TA,5,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535350040,NAmes,1Fam 1Story Class 20,1Story,1956,5,7,129000,5868,936,2,1.0,4,1.0,308.0,1,0,1,488.0,0,0,0,0,TA,TA,Ex,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535353190,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1948,6,5,97500,17503,1458,3,1.0,6,1.0,330.0,1,1,1,0.0,1,0,0,0,TA,TA,TA,TA,5,100,"NAmes, 1.5Fin, central air, garage, basement, fireplace, deck",Medium Quality
535377090,OldTown,Duplex SFoyer Class 90,SFoyer,1980,6,5,144000,6979,1056,0,0.0,4,2.0,576.0,1,0,1,1056.0,1,1,0,1,TA,TA,Gd,TA,7,100,"OldTown, SFoyer, central air, garage, basement, deck, porch",Medium Quality
535401080,NAmes,1Fam 1Story Class 20,1Story,1959,5,7,162000,9830,1287,3,1.0,7,2.0,576.0,1,1,1,330.0,1,1,0,0,Gd,TA,Ex,TA,7,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
535425010,NAmes,1Fam SLvl Class 80,SLvl,1967,7,7,242000,11275,2978,5,2.5,11,2.0,564.0,1,1,1,0.0,1,0,0,0,Gd,Gd,Ex,TA,5,100,"NAmes, SLvl, central air, garage, basement, fireplace, deck",High Quality
535450210,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1948,6,8,132000,8064,1224,3,1.0,5,1.0,280.0,1,0,1,655.0,1,0,0,1,TA,TA,TA,TA,6,100,"NAmes, 1.5Fin, central air, garage, basement, deck",Medium Quality
535453070,NAmes,1Fam 1Story Class 20,1Story,1959,5,7,154000,7500,1246,3,1.5,6,1.0,305.0,1,0,1,1246.0,1,0,0,1,Gd,TA,Ex,TA,6,100,"NAmes, 1Story, central air, garage, basement, deck",Medium Quality
535454070,NAmes,1Fam 1.5Fin Class 50,1.5Fin,1952,5,4,166000,8520,1385,4,2.0,6,2.0,720.0,1,0,1,507.0,0,0,0,1,TA,TA,Fa,TA,5,100,"NAmes, 1.5Fin, central air, garage, basement",Medium Quality
535456110,NAmes,1Fam 1Story Class 20,1Story,1951,5,7,134800,7200,900,3,1.0,5,2.0,576.0,1,0,1,720.0,1,1,0,0,Gd,TA,TA,TA,6,100,"NAmes, 1Story, central air, garage, basement, deck, porch",Medium Quality
535457010,NAmes,1Fam 1Story Class 20,1Story,1962,6,6,160000,10000,1116,3,1.5,5,2.0,440.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,TA,3,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535457090,NAmes,1Fam 1Story Class 20,1Story,1960,5,6,148000,7635,1175,3,1.5,6,2.0,484.0,1,0,1,938.0,0,0,0,0,TA,TA,Ex,TA,4,100,"NAmes, 1Story, central air, garage, basement",Medium Quality
535476350,NAmes,1Fam 1Story Class 20,1Story,1963,6,7,192000,9760,1395,2,1.0,7,2.0,440.0,1,1,1,980.0,1,0,0,0,TA,TA,TA,TA,6,100,"NAmes, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
535477020,NAmes,1Fam 2Story Class 60,2Story,1966,6,5,155000,7700,1839,4,1.5,7,2.0,442.0,1,1,1,0.0,0,1,0,0,TA,TA,TA,TA,5,100,"NAmes, 2Story, central air, garage, basement, fireplace, porch",Medium Quality
902102100,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1900,4,5,80400,4800,1844,3,1.0,9,1.0,240.0,1,2,1,48.0,1,0,0,0,TA,TA,TA,TA,6,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace, deck",Low Quality
902104060,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1910,4,7,96500,8800,1140,3,1.0,7,0.0,0.0,1,0,1,0.0,0,1,0,0,TA,TA,Gd,NA,3,100,"OldTown, 1.5Fin, central air, basement, , porch",Low Quality
902106130,OldTown,1Fam 1Story Class 30,1Story,1920,5,7,109500,4485,936,2,1.0,5,0.0,0.0,1,1,1,579.0,1,0,0,1,TA,TA,TA,NA,6,100,"OldTown, 1Story, central air, basement, fireplace, deck",Medium Quality
902106140,OldTown,1Fam 1Story Class 30,1Story,1927,5,6,115000,8960,1028,2,1.0,5,2.0,360.0,1,1,1,0.0,0,0,0,0,TA,TA,Gd,TA,4,100,"OldTown, 1Story, central air, garage, basement, fireplace",Medium Quality
902110090,OldTown,1Fam 1Story Class 20,1Story,1957,5,7,143000,5805,1347,3,1.0,6,2.0,551.0,1,0,1,1347.0,0,0,0,0,Gd,TA,Gd,TA,4,100,"OldTown, 1Story, central air, garage, basement",Medium Quality
902125080,OldTown,1Fam 2Story Class 50,2Story,1915,3,6,107400,5790,1605,3,2.0,8,1.0,379.0,0,0,1,0.0,0,0,0,0,TA,Gd,Gd,TA,2,90,"OldTown, 2Story, garage, basement",Low Quality
902125160,OldTown,1Fam 1Story Class 30,1Story,1945,4,6,80000,4608,747,2,1.0,4,1.0,220.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,TA,3,100,"OldTown, 1Story, central air, garage, basement",Low Quality
902128170,OldTown,1Fam 1Story Class 30,1Story,1940,5,7,119000,7200,804,2,1.0,4,1.0,240.0,1,2,1,510.0,0,0,0,1,Gd,TA,TA,TA,6,100,"OldTown, 1Story, central air, garage, basement, fireplace",Medium Quality
902206040,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1929,5,7,130000,5500,1316,3,1.0,6,2.0,484.0,1,0,1,926.0,0,0,0,0,TA,TA,TA,TA,4,100,"OldTown, 1.5Fin, central air, garage, basement",Medium Quality
902206130,OldTown,1Fam 1.5Fin Class 45,1.5Fin,1938,6,7,119000,6900,1251,3,1.0,6,1.0,240.0,1,0,1,0.0,0,0,0,0,Fa,TA,Gd,Fa,3,100,"OldTown, 1.5Fin, central air, garage, basement",Medium Quality
902206220,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1948,5,7,129000,11851,1633,3,1.0,7,1.0,240.0,1,1,1,780.0,0,1,0,0,Gd,TA,Ex,TA,6,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace, porch",Medium Quality
902206240,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1920,5,6,100000,8239,1245,3,1.0,6,1.0,315.0,1,0,1,176.0,0,0,0,0,TA,TA,TA,TA,4,100,"OldTown, 1.5Fin, central air, garage, basement",Medium Quality
902207130,OldTown,1Fam 1Story Class 30,1Story,1923,2,2,12789,9656,832,2,1.0,5,2.0,780.0,0,1,1,0.0,0,0,0,0,TA,TA,TA,Fa,3,100,"OldTown, 1Story, garage, basement, fireplace",Low Quality
902207140,OldTown,1Fam 1Story Class 30,1Story,1928,6,8,105900,8520,720,2,1.0,5,2.0,484.0,1,0,1,0.0,1,0,0,0,TA,TA,Gd,TA,4,100,"OldTown, 1Story, central air, garage, basement, deck",Medium Quality
902305110,OldTown,1Fam 2Story Class 70,2Story,1900,8,9,150000,9600,1566,3,2.0,7,1.0,288.0,0,0,1,0.0,1,1,0,0,Gd,Gd,TA,TA,4,100,"OldTown, 2Story, garage, basement, deck, porch",High Quality
902327040,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1915,5,6,139000,10800,1652,4,2.0,7,1.0,416.0,1,0,1,686.0,0,0,0,0,TA,TA,TA,TA,4,100,"OldTown, 1.5Fin, central air, garage, basement",Medium Quality
902329030,OldTown,1Fam 2Story Class 70,2Story,1890,8,9,240000,9000,2268,3,3.0,7,2.0,624.0,1,0,1,0.0,0,1,0,0,Gd,Gd,Ex,TA,4,100,"OldTown, 2Story, central air, garage, basement, , porch",High Quality
902401060,OldTown,2fmCon 2Story Class 190,2Story,1910,5,3,76500,9045,2256,4,2.0,12,0.0,0.0,0,0,1,0.0,0,1,0,0,Fa,TA,Fa,NA,2,90,"OldTown, 2Story, , basement, , porch",Medium Quality
902402010,OldTown,1Fam 1Story Class 20,1Story,1957,6,7,149700,7407,1236,2,1.0,6,2.0,923.0,1,0,1,600.0,0,1,0,1,TA,TA,TA,TA,6,100,"OldTown, 1Story, central air, garage, basement, , porch",Medium Quality
902402130,OldTown,1Fam 2Story Class 70,2Story,1910,4,7,125500,7740,1363,3,1.0,6,2.0,528.0,1,0,1,0.0,0,0,0,0,TA,TA,Gd,TA,3,100,"OldTown, 2Story, central air, garage, basement",Low Quality
902402250,OldTown,2fmCon 2Story Class 190,2Story,1885,4,6,122500,11340,2290,4,2.0,11,2.0,560.0,1,0,1,0.0,0,0,0,0,TA,TA,Gd,TA,3,100,"OldTown, 2Story, central air, garage, basement",Low Quality
902403070,OldTown,1Fam 2Story Class 70,2Story,1922,6,7,140750,10560,1470,2,1.5,6,2.0,624.0,1,0,1,283.0,0,0,0,0,TA,TA,Ex,TA,4,100,"OldTown, 2Story, central air, garage, basement",Medium Quality
903204040,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1950,5,6,128500,5830,1612,3,1.5,7,1.0,363.0,1,0,1,788.0,0,0,0,1,TA,TA,Ex,TA,5,100,"BrkSide, 1.5Fin, central air, garage, basement",Medium Quality
903206120,BrkSide,1Fam 2.5Unf Class 75,2.5Unf,1922,7,7,209500,7793,2068,3,1.5,8,1.0,315.0,0,1,1,474.0,0,0,0,0,Gd,TA,TA,TA,4,100,"BrkSide, 2.5Unf, garage, basement, fireplace",High Quality
903225150,BrkSide,1Fam 1Story Class 30,1Story,1925,4,7,87000,5000,765,2,1.0,4,1.0,200.0,0,0,1,188.0,1,0,0,1,Gd,TA,TA,Fa,5,100,"BrkSide, 1Story, garage, basement, deck",Low Quality
903226160,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1939,6,7,134000,6000,1132,2,1.0,5,1.0,240.0,1,0,1,464.0,0,0,0,1,TA,TA,TA,TA,5,100,"BrkSide, 1.5Fin, central air, garage, basement",Medium Quality
903227020,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1940,6,6,128000,6000,1196,3,1.5,6,2.0,576.0,1,2,1,264.0,0,0,0,0,TA,TA,Ex,TA,5,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
903227150,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1942,5,6,132000,6360,1453,3,1.5,7,1.0,240.0,1,2,1,519.0,0,0,0,0,Gd,TA,TA,TA,5,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
903228150,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1948,6,7,139900,6000,1416,3,1.5,6,1.0,312.0,1,0,1,300.0,1,0,0,0,TA,TA,TA,TA,5,100,"BrkSide, 1.5Fin, central air, garage, basement, deck",Medium Quality
903232190,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1936,5,7,123900,6240,1040,2,1.0,5,2.0,624.0,1,0,1,276.0,1,0,0,0,TA,TA,Gd,TA,5,100,"BrkSide, 1.5Fin, central air, garage, basement, deck",Medium Quality
903233120,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1930,5,5,138400,6240,1536,4,2.0,7,2.0,480.0,1,1,1,448.0,0,1,0,1,TA,TA,TA,TA,7,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace, porch",Medium Quality
903234050,OldTown,1Fam 1Story Class 30,1Story,1923,6,5,109500,6120,1068,2,1.0,5,1.0,288.0,1,1,1,960.0,0,0,0,0,TA,TA,TA,TA,5,100,"OldTown, 1Story, central air, garage, basement, fireplace",Medium Quality
903425110,OldTown,1Fam 2Story Class 70,2Story,1921,7,6,140000,10300,1710,3,2.0,9,2.0,480.0,1,0,1,0.0,1,1,0,1,TA,TA,Gd,TA,6,100,"OldTown, 2Story, central air, garage, basement, deck, porch",High Quality
903426180,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1915,4,5,149500,8094,1962,4,1.5,9,2.0,572.0,1,1,1,0.0,1,0,0,1,TA,TA,Ex,TA,6,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace, deck",Low Quality
903426200,OldTown,1Fam 2Story Class 70,2Story,1912,6,8,159900,12900,1560,3,1.5,7,0.0,0.0,1,0,1,0.0,1,0,0,0,Gd,Gd,Ex,NA,3,100,"OldTown, 2Story, central air, basement, deck",Medium Quality
903430080,OldTown,1Fam 2Story Class 70,2Story,1920,6,8,122000,3068,1324,3,1.0,6,1.0,180.0,1,0,1,0.0,0,0,0,1,TA,TA,Ex,TA,4,100,"OldTown, 2Story, central air, garage, basement",Medium Quality
903450110,IDOTRR,Duplex 1Story Class 90,1Story,1963,5,5,110000,8472,816,2,1.0,5,2.0,516.0,0,0,1,816.0,1,0,0,0,TA,Fa,TA,TA,4,100,"IDOTRR, 1Story, garage, basement, deck",Medium Quality
903454060,IDOTRR,2fmCon 2Story Class 190,2Story,1930,4,5,55000,5600,1092,3,2.0,7,0.0,0.0,0,0,0,0.0,0,0,0,0,Fa,Fa,Fa,NA,0,90,"IDOTRR, 2Story",Low Quality
903476030,OldTown,2fmCon 2Story Class 190,2Story,1900,5,9,140000,7630,1812,4,2.0,8,2.0,672.0,1,1,1,0.0,1,0,0,1,Gd,TA,Gd,TA,6,100,"OldTown, 2Story, central air, garage, basement, fireplace, deck",Medium Quality
904100140,ClearCr,1Fam 2Story Class 70,2Story,1940,7,7,244400,24090,2403,4,2.0,10,1.0,349.0,1,2,1,0.0,1,0,0,0,TA,TA,Ex,TA,5,100,"ClearCr, 2Story, central air, garage, basement, fireplace, deck",High Quality
904101110,ClearCr,1Fam 1Story Class 20,1Story,1959,5,5,173000,15263,1675,3,2.0,8,1.0,365.0,1,2,1,766.0,0,1,0,0,TA,TA,Gd,TA,6,100,"ClearCr, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
904300150,ClearCr,1Fam 1.5Fin Class 50,1.5Fin,1917,5,3,107500,10632,1224,3,1.5,6,1.0,180.0,0,0,1,0.0,0,0,0,0,Po,TA,Gd,Fa,2,90,"ClearCr, 1.5Fin, garage, basement",Medium Quality
904302260,SWISU,2fmCon 1.5Fin Class 190,1.5Fin,1915,5,4,100000,9900,1392,3,1.0,6,0.0,0.0,0,0,1,1026.0,0,0,0,0,TA,Fa,TA,NA,2,90,"SWISU, 1.5Fin, , basement",Medium Quality
904350045,SWISU,1Fam 1.5Fin Class 50,1.5Fin,1940,6,5,95000,6001,919,3,1.0,5,1.0,231.0,0,0,1,368.0,0,0,0,1,TA,TA,Ex,TA,4,100,"SWISU, 1.5Fin, garage, basement",Medium Quality
904351040,SWISU,1Fam 2Story Class 70,2Story,1907,4,1,93369,6449,1884,4,1.5,7,0.0,0.0,0,0,1,73.0,0,0,0,0,TA,TA,TA,NA,2,90,"SWISU, 2Story, , basement",Low Quality
